target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,sk_cue,sk_target,sk_word_combo,unrelated_sk_cue
cirkus,563.982928619982,547.462590944191,-0.479338904411383,-0.57454017301493,23.3674779920629,26.4549618642112,0.0963542988306934,0.0817216838895877,31,23,8,2,28,22,29,22,0,0,0.96551724137931,1,31,23,8,2,27,22,29,22,0,0,0.931034482758621,1,28,22,-16.5203376757906,-0.0952012686035465,sk,zoo,circus,zoo,cirkus,zoocirkus,sledovať
cisár,580.33492001912,625.411789476395,-0.379961411575291,-0.313515841993673,41.3229217848105,25.6257126012189,0.194295492326808,0.0932099761843791,27,44,7,6,25,38,25,41,0,0,1,0.926829268292683,28,44,6,6,22,41,25,41,0,0,0.88,1,25,38,45.076869457275,0.0664455695816183,sk,imperial,emperor,cisársky,cisár,cisárskycisár,dospelý
citlivý,600.266476227368,557.742318198281,-0.500351762451539,-0.597913149026374,34.4374410251675,42.0707267505823,0.101536911321672,0.0992172630189705,25,28,8,6,21,22,21,22,0,0,1,1,26,28,7,6,19,21,21,22,0,0,0.904761904761905,0.954545454545455,21,22,-42.5241580290876,-0.0975613865748353,sk,delicate,sensitive,delikátny,citlivý,delikátnycitlivý,dnes
civilizácia,643.620913058163,678.038903229923,-0.296806841009782,-0.0459225558899858,42.6435806640981,39.0479896527556,0.105023658475086,0.130417120681909,50,35,4,4,46,31,46,31,0,0,1,1,50,34,4,5,45,28,46,30,0,1,0.978260869565217,0.933333333333333,46,31,34.4179901717607,0.250884285119796,sk,culture,civilization,kultúra,civilizácia,kultúracivilizácia,tajomstvo
cvičenie,537.225142852341,591.552192305405,-0.651156967937799,-0.495544373073567,22.6125877515465,24.9767945646962,0.0810037036566482,0.0761181464221986,46,29,6,5,42,26,42,26,0,0,1,1,45,29,7,5,41,26,42,26,0,0,0.976190476190476,1,42,26,54.3270494530644,0.155612594864233,sk,practice,exercise,prax,cvičenie,praxcvičenie,záznam
cynický,685.849034481854,763.981444455088,-0.264469591898027,0.338953790704206,36.9004586113745,61.772245753489,0.0972270345929319,0.185786020127524,33,27,2,7,29,18,31,23,0,1,0.935483870967742,0.782608695652174,33,28,2,6,31,24,31,24,0,0,1,1,29,18,78.1324099732345,0.603423382602234,sk,naive,cynical,naivný,cynický,naivnýcynický,povolenie
darček,501.242428575277,540.806749985495,-0.722362559025627,-0.833895723081195,19.7095847671937,30.4627382143961,0.0963125076664644,0.0822426714853517,26,18,6,5,21,16,21,16,0,0,1,1,26,18,6,5,21,16,21,16,0,0,1,1,21,16,39.5643214102186,-0.111533164055569,sk,compliment,gift,kompliment,darček,komplimentdarček,dielňa
dať,554.029374986436,610.202028581227,-0.658125298198365,-0.424084122981934,29.6345669669138,26.4954616606005,0.141749604304521,0.130397667211489,10,38,2,0,8,35,8,35,0,0,1,1,10,38,2,0,8,35,8,35,0,0,1,1,8,35,56.1726535947912,0.234041175216431,sk,insert,put,vložiť,dať,vložiťdať,umenie
december,511.568320011076,594.972483870637,-0.82672221913638,-0.313040253499886,25.5012123667491,28.855755362712,0.0599250943333287,0.136941543173739,28,38,5,4,25,31,25,32,0,0,1,0.96875,28,39,5,3,25,24,25,32,0,0,1,0.75,25,31,83.404163859561,0.513681965636494,sk,november,december,november,december,novemberdecember,gambling
dedina,610.731190472704,540.509576902317,-0.377802870688894,-0.657864206123779,65.0635870971974,26.657981376122,0.195908079941335,0.0982880457540746,26,33,1,2,21,26,21,26,0,0,1,1,26,33,1,2,21,24,21,26,0,0,1,0.923076923076923,21,26,-70.2216135703866,-0.280061335434885,sk,camp,village,tábor,dedina,tábordedina,sendvič
definícia,645.595565204499,565.145724159312,-0.360084219155327,-0.454731766809542,50.1434878014402,15.067491361311,0.145379104623334,0.0723523962161608,29,31,7,4,23,29,24,29,0,0,0.958333333333333,1,29,31,7,4,23,28,24,29,0,0,0.958333333333333,0.96551724137931,23,29,-80.4498410451868,-0.0946475476542147,sk,concept,definition,koncepcia,definícia,koncepciadefinícia,študent
delostrelectvo,1162.73109999624,1004.9025000272,1.60000734574052,0.758536917262838,103.097293140918,107.575570558127,0.326644403279011,0.353481619939036,27,11,3,4,20,8,22,9,0,0,0.909090909090909,0.888888888888889,29,11,1,4,9,9,22,9,0,0,0.409090909090909,1,20,8,-157.828599969037,-0.841470428477686,sk,cavalry,artillery,kavaléria,delostrelectvo,kavalériadelostrelectvo,porazený
demokracia,587.549520003789,650.085636361602,-0.494565161978737,-0.310871449678464,23.90006943966,42.1901330393734,0.0759295148235504,0.113289301977915,27,23,8,3,25,22,25,22,1,1,1,1,27,24,8,2,25,23,25,23,1,0,1,1,25,22,62.5361163578139,0.183693712300273,sk,freedom,democracy,sloboda,demokracia,slobodademokracia,frajer
demonštrácia,825.666210529067,800.094566690374,0.196598324091057,0.301623865206356,107.645247279615,55.53246251518,0.2271536661164,0.197984038586977,22,32,6,5,19,30,19,30,0,1,1,1,22,33,6,4,19,31,19,31,0,0,1,1,19,30,-25.5716438386928,0.105025541115299,sk,protest,demonstration,protest,demonštrácia,protestdemonštrácia,odpustiť
depresia,552.712666672226,534.969947380327,-0.665273785562595,-0.57061533811021,22.4999849571305,24.6640503452974,0.0714485658886649,0.0770917174556163,41,22,7,5,36,19,37,19,1,0,0.972972972972973,1,42,23,6,4,37,19,38,19,0,0,0.973684210526316,1,36,19,-17.7427192918989,0.094658447452385,sk,stress,depression,stres,depresia,stresdepresia,medveď
desaťročie,667.765818187208,709.87977273444,-0.34630116673212,-0.0331927097741782,35.6528446330934,39.9760789258279,0.10453180470361,0.12181685557825,30,30,3,5,22,22,22,24,0,0,1,0.916666666666667,28,31,5,4,22,24,22,24,0,0,1,1,22,22,42.1139545472324,0.313108456957942,sk,century,decade,storočie,desaťročie,storočiedesaťročie,chorý
detektív,712.468533320735,625.307939376378,-0.199767867720098,-0.433384634178831,129.11290073221,28.1772510516875,0.299662117336408,0.11037952507134,17,37,4,1,15,33,15,33,0,0,1,1,17,37,4,1,14,28,15,33,0,0,0.933333333333333,0.848484848484849,15,33,-87.1605939443566,-0.233616766458733,sk,agent,detective,agent,detektív,agentdetektív,nažive
detstvo,509.900944432784,632.014419361297,-0.823961685399296,-0.407498524360248,28.8696458911782,58.0185879654253,0.0962041837901108,0.193369009780786,19,38,6,7,18,31,18,31,0,1,1,1,20,38,5,7,18,31,18,31,0,1,1,1,18,31,122.113474928513,0.416463161039048,sk,youth,childhood,mladosť,detstvo,mladosťdetstvo,právo
diabol,534.300340922178,629.829130434649,-0.721126404330924,-0.386118560475013,19.56253580761,35.0263959014054,0.0570789023633662,0.0963938822641244,49,27,5,2,44,23,46,23,0,0,0.956521739130435,1,48,28,6,1,43,23,46,23,0,0,0.934782608695652,1,44,23,95.5287895124707,0.33500784385591,sk,angel,devil,anjel,diabol,anjeldiabol,otázka
diaľnica,605.78817648015,577.823675013777,-0.373626759883765,-0.501903055768412,36.3514168604848,16.6408381467528,0.119827651133798,0.0667416806915598,24,42,1,5,17,40,17,40,0,0,1,1,24,42,1,5,17,40,17,40,0,0,1,1,17,40,-27.9645014663733,-0.128276295884647,sk,road,highway,cesta,diaľnica,cestadiaľnica,súčet
diera,515.655320051987,608.22873333535,-0.83500623337743,-0.454687232994822,26.2718228870196,30.7948563490509,0.0630402891281753,0.0809330648106469,29,20,4,3,25,15,25,16,0,0,1,0.9375,29,21,4,2,24,15,25,16,0,0,0.96,0.9375,25,15,92.5734132833635,0.380319000382608,sk,crack,hole,prasklina,diera,prasklinadiera,pacifický
dievčatá,507.637260874485,595.05455002308,-0.741101832867581,-0.463695108644485,27.1256581028179,55.4891189800803,0.100165128460151,0.201353953120671,25,22,4,4,23,20,23,20,1,0,1,1,25,22,4,4,22,20,23,20,1,0,0.956521739130435,1,23,20,87.4172891485945,0.277406724223096,sk,boys,girls,chlapci,dievčatá,chlapcidievčatá,úplatok
dieťa,469.834222220904,521.999729728307,-0.862710741116521,-0.742721210722845,17.3861130878843,23.4061866070625,0.0584179141239728,0.0845515483312976,33,38,10,3,27,37,27,37,0,0,1,1,33,38,10,3,27,36,27,37,0,0,1,0.972972972972973,27,37,52.1655075074025,0.119989530393677,sk,baby,child,bábätko,dieťa,bábätkodieťa,oblasť
ding,1097.40785718054,830.994124994794,1.67806708467137,0.502057360657163,240.479618724149,119.300776668701,0.980258222949249,0.605846804487727,34,40,2,7,7,8,24,29,0,2,0.291666666666667,0.275862068965517,31,39,5,8,7,31,23,31,1,0,0.304347826086957,1,7,8,-266.413732185745,-1.17600972401421,sk,ping,ding,ping,ding,pingding,krava
diskusia,589.991720014897,648.399380943461,-0.50593872296793,-0.260768911529267,36.0663581884394,46.4319841439615,0.105006480949358,0.135827977453076,27,27,3,7,25,21,25,21,0,0,1,1,27,27,3,7,24,20,25,21,0,0,0.96,0.952380952380952,25,21,58.4076609285643,0.245169811438663,sk,conversation,discussion,konverzácia,diskusia,konverzáciadiskusia,úbohý
divadlo,545.435666669221,619.439799974425,-0.671961856648021,-0.42237323956098,25.1865735214987,42.8402153496028,0.095665292151363,0.0778136466076128,40,12,6,1,36,10,36,10,0,0,1,1,40,12,6,1,35,5,36,10,0,0,0.972222222222222,0.5,36,10,74.0041333052044,0.249588617087041,sk,cinema,theater,kino,divadlo,kinodivadlo,dvd
divízia,753.251809528633,738.522407411934,0.189865697491963,0.225948493615654,44.5502079478156,53.799809615361,0.181918267666246,0.221003906029004,29,33,7,12,21,27,25,30,0,1,0.84,0.9,29,35,7,10,25,31,25,31,0,0,1,1,21,27,-14.7294021166986,0.0360827961236908,sk,unit,division,jednotka,divízia,jednotkadivízia,vzdialenosť
dlhý,517.677050013789,569.477650001104,-0.779950129727518,-0.628772610575399,17.6114850389618,23.338749432182,0.0749969133449312,0.0694191875383393,22,46,1,6,20,40,20,40,0,0,1,1,22,46,1,6,20,38,20,40,0,0,1,0.95,20,40,51.8005999873145,0.151177519152119,sk,short,long,krátky,dlhý,krátkydlhý,utiecť
dno,647.999292693862,617.340599963145,-0.380322872277818,-0.396602115292268,32.881758225698,26.1235003616051,0.0885463598030362,0.101255262985021,44,36,8,5,41,30,41,31,1,0,1,0.967741935483871,44,35,8,6,40,30,41,31,1,0,0.975609756097561,0.967741935483871,41,30,-30.6586927307172,-0.0162792430144498,sk,top,bottom,vrchol,dno,vrcholdno,pravda
dobrovoľne,653.879333340399,694.823538451372,-0.236826435224145,-0.00268961907218016,50.8033591703894,62.972356212936,0.175274440223822,0.236012404825125,29,30,5,6,24,26,24,27,0,0,1,0.962962962962963,30,31,4,5,24,27,24,27,0,0,1,1,24,26,40.944205110973,0.234136816151964,sk,volunteer,voluntarily,dobrovoľník,dobrovoľne,dobrovoľníkdobrovoľne,portál
dodatočný,674.704869568368,672.008477273921,-0.125116372334059,-0.08169854355856,35.2385074743734,27.8610777217761,0.121962399881776,0.103081448791052,28,47,7,8,23,44,23,44,0,0,1,1,30,47,5,8,22,42,23,44,0,0,0.956521739130435,0.954545454545455,23,44,-2.69639229444726,0.0434178287754995,sk,extra,additional,naviac,dodatočný,naviacdodatočný,ilúzia
dodávka,607.642137942141,608.913461555886,-0.432814446530469,-0.358984610974611,41.3166542631938,25.8657437445452,0.110413958145675,0.127621967279985,31,31,5,5,29,26,29,27,0,0,1,0.962962962962963,32,30,4,6,27,25,29,27,0,0,0.931034482758621,0.925925925925926,29,26,1.27132361374504,0.0738298355558583,sk,trailer,van,príves,dodávka,prívesdodávka,stôl
dohoda,571.018714288683,605.15756822579,-0.597371624386011,-0.56518277937411,46.9716497484313,39.9766071811947,0.14241451081959,0.103291912935817,45,46,7,7,42,44,42,44,0,0,1,1,45,47,7,6,42,43,42,44,0,0,1,0.977272727272727,42,44,34.1388539371071,0.0321888450119004,sk,contract,agreement,zmluva,dohoda,zmluvadohoda,závod
dokonalý,581.633388891163,549.6016250141,-0.538514517897871,-0.671796651623782,55.2701353948506,21.7231489593986,0.175296492611357,0.0667227682927534,21,30,4,3,18,24,20,24,0,0,0.9,1,21,30,4,3,18,24,20,24,0,0,0.9,1,18,24,-32.0317638770634,-0.133282133725911,sk,ideal,perfect,ideálny,dokonalý,ideálnydokonalý,tisíc
dokument,573.560487189784,608.119928559574,-0.606829899666611,-0.540985290807546,25.6527839807366,41.4514279828484,0.082357398073842,0.08449394895097,43,34,4,7,39,28,39,28,0,0,1,1,43,33,4,8,39,27,39,28,0,0,1,0.964285714285714,39,28,34.5594413697902,0.0658446088590653,sk,file,document,súbor,dokument,súbordokument,dávka
dolár,553.658249982858,550.052139524621,-0.657828409751823,-0.58570026967827,25.5995078479803,15.3156314247375,0.0836136037895299,0.0677591741776137,17,44,7,8,16,43,16,43,0,0,1,1,18,44,6,8,13,43,16,43,0,0,0.8125,1,16,43,-3.60611045823691,0.0721281400735531,sk,pound,dollar,libra,dolár,libradolár,autor
dostatočný,664.659166648392,733.306821426334,-0.250343831316253,-0.0526466194452421,35.396278030905,77.6280942562322,0.14120286787182,0.15544277390291,15,30,4,9,12,28,12,28,0,0,1,1,15,30,4,9,12,26,12,28,0,0,1,0.928571428571429,12,28,68.6476547779416,0.197697211871011,sk,enough,sufficient,dosť,dostatočný,dosťdostatočný,tréner
dotovanie,1019.48177778017,1057.06019999971,0.784222030619474,0.961823618374512,98.2325313317325,90.1664237584023,0.2779375290254,0.247109849303171,35,38,5,5,18,25,32,35,0,0,0.5625,0.714285714285714,34,36,6,7,32,28,32,34,0,1,1,0.823529411764706,18,25,37.5784222195431,0.177601587755038,sk,budget,funding,rozpočet,dotovanie,rozpočetdotovanie,liezť
dovidenia,670.318874974488,661.878607132307,-0.440972668900183,-0.258377529469174,60.3387577261791,38.2994842440877,0.142803883494109,0.123579359242004,19,33,4,1,16,28,16,28,0,0,1,1,19,33,4,1,16,26,16,28,0,0,1,0.928571428571429,16,28,-8.44026784218079,0.182595139431009,sk,hello,bye,ahoj,dovidenia,ahojdovidenia,špinavý
dovolenka,576.996434780406,615.541826100358,-0.599835880169805,-0.586258634202439,21.593968006759,49.6739946065166,0.0615271335018573,0.0888941351791424,48,50,6,3,46,46,46,46,1,0,1,1,48,50,6,3,44,46,46,46,1,0,0.956521739130435,1,46,46,38.5453913199524,0.0135772459673665,sk,christmas,holiday,vianoce,dovolenka,vianocedovolenka,doraziť
droga,533.48846875981,580.498666701151,-0.766746675233423,-0.585892233397474,28.398049278141,21.1188826517373,0.0661774661842231,0.0708212016749668,37,41,6,6,32,36,33,36,0,0,0.96969696969697,1,37,41,6,6,31,36,33,36,0,0,0.93939393939394,1,32,36,47.0101979413407,0.180854441835949,sk,alcohol,drug,alkohol,droga,alkoholdroga,galéria
drôt,568.02744000868,562.730142858948,-0.472097465395757,-0.458247526637226,29.9928029924041,30.0998988286888,0.143105368330294,0.116513045236715,26,26,1,4,25,21,25,21,0,0,1,1,26,26,1,4,25,21,25,21,0,0,1,1,25,21,-5.297297149732,0.013849938758531,sk,cable,wire,kábel,drôt,kábeldrôt,dramatický
duch,590.422590932924,549.547785752923,-0.487114945188227,-0.699823498363559,98.5598823757013,27.3683333085786,0.292917693101176,0.0890477435029169,23,32,4,2,22,28,22,28,0,0,1,1,23,32,4,2,22,28,22,28,0,0,1,1,22,28,-40.8748051800005,-0.212708553175332,sk,soul,spirit,duša,duch,dušaduch,článok
dvere,486.7842631808,537.114800104526,-0.931241199148495,-0.693268336530968,34.6273273632,21.7915547908611,0.0782336344363936,0.0837928271176892,21,26,3,3,19,25,19,25,0,0,1,1,21,27,3,2,19,23,19,25,0,0,1,0.92,19,25,50.3305369237254,0.237972862617527,sk,window,door,okno,dvere,oknodvere,stopa
dynamit,711.115677412945,696.868904764253,0.0787254699040978,-0.0401682756482979,46.5140268894889,46.4445023686416,0.165939821949534,0.167097445330897,35,29,4,3,31,21,32,24,0,0,0.96875,0.875,35,28,4,4,31,24,32,24,0,0,0.96875,1,31,21,-14.2467726486919,-0.118893745552396,sk,gunpowder,dynamite,strelný prach,dynamit,strelný prachdynamit,šanca
dáma,576.975350001114,599.775333378386,-0.556014636378385,-0.470135214869028,39.7228372252026,68.7328820334953,0.150234715499222,0.226881171476698,24,11,5,2,20,9,21,10,0,0,0.952380952380952,0.9,23,11,6,2,21,10,21,10,0,0,1,1,20,9,22.7999833772722,0.0858794215093575,sk,lord,lady,pán,dáma,pándáma,užitočný
dôkaz,526.844115381451,515.375608734272,-0.699742694108999,-0.703968205353637,17.938790984977,26.4521362065006,0.0813564285486209,0.0990616599547288,27,27,2,5,26,23,26,23,0,0,1,1,27,27,2,5,26,23,26,23,0,0,1,1,26,23,-11.4685066471793,-0.00422551124463821,sk,evidence,proof,stopa,dôkaz,stopadôkaz,extrémne
dôležitosť,532.420000047185,628.205769246791,-0.593534174646983,-0.474269436908997,22.1314738300266,66.0966873739458,0.0728646372473545,0.156411492718472,21,19,6,10,19,13,20,14,0,0,0.95,0.928571428571429,21,20,6,9,20,14,20,14,0,0,1,1,19,13,95.7857691996066,0.119264737737986,sk,meaning,importance,význam,dôležitosť,významdôležitosť,opatrovateľka
dôležitý,534.554550000091,597.008666657723,-0.742482863892886,-0.528191185324725,27.1785280742608,37.1707239627322,0.0684801898752543,0.0841365012842632,21,19,1,6,20,15,20,15,0,1,1,1,21,19,1,6,20,15,20,15,0,1,1,1,20,15,62.4541166576316,0.21429167856816,sk,valuable,important,cenný,dôležitý,cennýdôležitý,kilometer
dôsledok,557.407454534341,560.199939391112,-0.615875632459242,-0.69951451082961,29.2997984828162,14.869674474792,0.103479235040131,0.0436349030958809,28,36,10,3,22,33,22,34,0,0,1,0.970588235294118,28,36,10,3,22,34,22,34,0,0,1,1,22,33,2.79248485677067,-0.0836388783703675,sk,result,outcome,výsledok,dôsledok,výsledokdôsledok,pohodlný
dôstojnosť,686.156722222733,601.885454550007,-0.225850850120737,-0.46119541821971,50.9585033949834,20.631933453068,0.130484418423682,0.0548999825648385,21,24,4,4,18,22,18,22,0,0,1,1,22,24,3,4,16,21,18,22,0,0,0.888888888888889,0.954545454545455,18,22,-84.2712676727256,-0.235344568098973,sk,pride,dignity,pýcha,dôstojnosť,pýchadôstojnosť,zelený
dôvera,530.560791683701,507.840433326001,-0.758444817426936,-0.75099228501745,19.625368666901,26.529961114379,0.0759706486235206,0.0944208192120935,26,36,5,4,25,30,25,31,0,0,1,0.967741935483871,26,36,5,4,24,30,25,31,0,0,0.96,0.967741935483871,24,30,-22.7203583577003,0.00745253240948518,sk,respect,confidence,úcta,dôvera,úctadôvera,špeciálny
dúšok,667.882730804681,685.741384620415,-0.15063518517469,-0.0643986211519414,47.8759741393108,35.2995395842332,0.202703549702769,0.126739748132125,32,48,3,7,26,39,28,42,0,0,0.928571428571429,0.928571428571429,32,47,3,8,28,40,28,42,0,0,1,0.952380952380952,26,39,17.8586538157338,0.0862365640227487,sk,drop,sip,kvapka,dúšok,kvapkadúšok,finálny
dĺžka,609.694407417229,575.403722215706,-0.536110651624205,-0.697241075444945,92.4579137824674,34.8065729305142,0.222942045468151,0.0843657023807256,31,21,9,2,27,18,27,18,0,0,1,1,31,21,9,2,26,18,27,18,0,0,0.962962962962963,1,27,18,-34.2906852015228,-0.16113042382074,sk,size,length,veľkosť,dĺžka,veľkosťdĺžka,rada
elegantný,556.583640010919,816.079785714496,-0.589419359415967,0.299011556340393,20.67806753911,67.3612129942601,0.0568154741689776,0.232047007699132,30,47,4,3,25,42,25,43,0,0,1,0.976744186046512,30,47,4,3,25,42,25,43,0,0,1,0.976744186046512,25,42,259.496145703577,0.88843091575636,sk,fashionable,elegant,módny,elegantný,módnyelegantný,súd
elektrický,605.847208318538,630.051214288166,-0.385018164295209,-0.491471980926785,28.1157877320621,54.3042807668512,0.108704914753521,0.101655018131641,26,17,10,0,24,14,25,14,0,0,0.96,1,26,17,10,0,23,14,25,14,0,0,0.92,1,24,14,24.2040059696275,-0.106453816631576,sk,magnetic,electric,magnetický,elektrický,magnetickýelektrický,základňa
elektrina,672.401194438497,634.262833342433,-0.245885665466962,-0.5432988134409,46.7478389048526,45.9189404222106,0.120981877306009,0.111373363766728,38,16,2,2,36,12,36,12,0,0,1,1,38,16,2,2,34,12,36,12,0,0,0.944444444444444,1,36,12,-38.138361096064,-0.297413147973939,sk,current,electricity,prúd,elektrina,prúdelektrina,dôvod
