target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,pt_br_cue,pt_br_target,pt_br_word_combo
interessante,557.558470592072,636.103333332501,-0.559670657989103,-0.340410283440222,17.5728392345928,31.4570231067468,0.0482341549162097,0.0896636403460563,76,53,1,1,68,48,68,48,1,0,1,1,76,52,1,2,66,46,68,47,1,1,0.970588235294118,0.978723404255319,68,48,78.5448627404293,0.219260374548881,br_pt,exciting,interesting,excitante,interessante,excitanteinteressante
intuição,614.49963737162,648.662589034363,-0.419300449311565,-0.275510564603801,22.7517215989255,26.9335408265382,0.0580533500777425,0.0782506928375491,96,78,0,1,91,73,92,74,0,0,0.989130434782609,0.986486486486487,95,78,1,1,88,70,91,74,1,0,0.967032967032967,0.945945945945946,91,73,34.1629516627426,0.143789884707764,br_pt,instinct,intuition,instinto,intuição,instintointuição
inverno,521.842171058143,595.40975384686,-0.686067326745059,-0.428865701407802,14.0834778825749,28.8321203625698,0.045648153632276,0.109764951861376,79,71,0,1,76,65,76,67,0,0,1,0.970149253731343,79,70,0,2,74,64,76,66,0,1,0.973684210526316,0.96969696969697,76,65,73.5675827887175,0.257201625337257,br_pt,summer,winter,verão,inverno,verãoinverno
investidor,661.946386361047,665.486425915561,-0.285795459115364,-0.224540182581367,31.0422767392894,31.1395608394509,0.0792181875889499,0.0976077922456117,93,63,2,0,89,54,89,57,1,0,1,0.947368421052632,93,62,2,1,88,55,89,57,1,0,0.98876404494382,0.964912280701754,88,54,3.54003955451401,0.0612552765339966,br_pt,banker,investor,banqueiro,investidor,banqueiroinvestidor
investigador,604.860576915787,640.011266670365,-0.415871806995001,-0.265679044001787,27.1513358016344,23.2037471591939,0.0549594204525277,0.0647422920680599,82,65,0,1,78,60,78,60,0,0,1,1,82,65,0,1,73,56,78,60,0,0,0.935897435897436,0.933333333333333,78,60,35.1506897545783,0.150192762993214,br_pt,analyst,investigator,analista,investigador,analistainvestigador
investigar,649.391026664691,656.716733333472,-0.325480818227696,-0.308341346920998,25.9159501326449,28.7623578081342,0.0659004317600771,0.0830849132709053,78,84,2,3,75,76,75,76,1,1,1,1,78,83,2,4,73,71,75,75,1,2,0.973333333333333,0.946666666666667,75,75,7.32570666878075,0.017139471306698,br_pt,examine,investigate,examinar,investigar,examinarinvestigar
investir,611.696436355151,633.610393432752,-0.383331251595382,-0.377244364612748,34.7428064380062,36.62674083614,0.0968691493655598,0.106636588667623,64,66,0,3,56,61,56,61,0,0,1,1,63,65,1,4,55,59,55,60,1,1,1,0.983333333333333,55,61,21.9139570776009,0.00608688698263354,br_pt,finance,invest,finança,investir,finançainvestir
inútil,619.606392856638,608.164186810668,-0.508547943334535,-0.322174722888691,34.4055438537662,22.0753652388567,0.0826472717244802,0.0844142936389016,61,97,0,2,56,91,56,92,0,1,1,0.989130434782609,61,97,0,2,55,84,56,92,0,1,0.982142857142857,0.91304347826087,56,91,-11.4422060459706,0.186373220445844,br_pt,useless,worthless,sem utilidade,inútil,sem utilidadeinútil
ir,538.646949366811,622.070909083818,-0.586356304987398,-0.394097871846274,15.0939515514087,26.0583782443806,0.0672961646846518,0.075906191026014,87,86,0,1,79,77,80,78,0,0,0.9875,0.987179487179487,87,86,0,1,79,75,80,78,0,0,0.9875,0.961538461538462,79,77,83.4239597170069,0.192258433141124,br_pt,enter,go,entrar,ir,entrarir
irmão,487.61990770956,588.850272721112,-0.802156042203975,-0.492286613476768,15.5555127039868,41.236168971752,0.0537933518711224,0.12846201402715,69,58,0,0,65,55,65,55,0,0,1,1,69,58,0,0,64,54,65,55,0,0,0.984615384615385,0.981818181818182,65,55,101.230365011552,0.309869428727207,br_pt,sister,brother,irmã,irmão,irmãirmão
irresponsável,676.243186672459,717.096384619564,-0.230632136236112,0.00682784640731557,31.1168992876669,43.8529519996211,0.074876718068986,0.106548738888894,80,55,1,2,75,52,75,52,1,0,1,1,80,55,1,2,72,50,75,52,1,0,0.96,0.961538461538462,75,52,40.8531979471045,0.237459982643427,br_pt,unreasonable,irresponsible,irracional,irresponsável,irracionalirresponsável
irônico,560.781302307503,620.393803924042,-0.566662041200265,-0.426521957775493,21.8852734769098,27.8386652723792,0.0675638438582974,0.065820734408318,55,54,0,1,51,51,51,51,0,0,1,1,55,54,0,1,48,50,51,51,0,0,0.941176470588235,0.980392156862745,51,51,59.6125016165389,0.140140083424771,br_pt,irony,ironic,ironia,irônico,ironiairônico
isca,746.83275438167,694.877938782393,0.0696626551891342,-0.0166101458171587,48.0547958341732,23.0496328181968,0.157502562929368,0.0974706850874156,80,64,1,1,57,49,74,56,0,0,0.77027027027027,0.875,80,64,1,1,70,54,74,56,0,0,0.945945945945946,0.964285714285714,57,49,-51.9548155992774,-0.086272801006293,br_pt,trap,bait,armadilha,isca,armadilhaisca
jaqueta,608.027799066392,641.114101712432,-0.419550019690628,-0.339443796383881,27.5347647505378,28.5162729445086,0.0825135169624022,0.0828743841348124,75,63,0,1,68,59,69,61,0,1,0.985507246376812,0.967213114754098,75,63,0,1,69,61,69,61,0,1,1,1,68,59,33.0863026460401,0.0801062233067468,br_pt,shirt,jacket,camisa,jaqueta,camisajaqueta
joelho,492.614172847578,590.964660011136,-0.778016505582228,-0.584340666667773,10.3203904577078,36.3007155805252,0.0426919748236081,0.0895943432704096,86,51,3,1,81,50,81,50,2,0,1,1,86,51,3,1,81,48,81,50,2,0,1,0.96,81,50,98.3504871635585,0.193675838914456,br_pt,shoulder,knee,ombro,joelho,ombrojoelho
jogador,575.212322583655,562.8795131694,-0.618105603693904,-0.517724491783687,19.9871076292965,25.5732051155465,0.0578092437318553,0.0748922352229543,64,85,1,3,62,76,62,77,0,2,1,0.987012987012987,64,84,1,4,62,76,62,76,0,3,1,1,62,76,-12.3328094142552,0.100381111910217,br_pt,coach,player,técnico,jogador,técnicojogador
jogo,510.658494952555,514.800197671092,-0.762268551633728,-0.703453086624218,18.9626096868455,13.739800141208,0.0561598397537433,0.0450208571234486,105,91,3,0,99,86,100,86,1,0,0.99,1,105,91,3,0,99,84,100,86,1,0,0.99,0.976744186046512,99,86,4.14170271853715,0.0588154650095105,br_pt,play,game,jogar,jogo,jogarjogo
jornal,508.127073790022,536.652703524741,-0.794999457671893,-0.670274241756105,27.4623367541436,29.8251099628713,0.0726507269913434,0.0771883500191665,60,62,0,2,59,60,59,60,0,0,1,1,60,62,0,2,56,58,59,60,0,0,0.949152542372881,0.966666666666667,59,60,28.5256297347196,0.124725215915789,br_pt,article,newspaper,artigo,jornal,artigojornal
jornalista,523.637155169504,597.527883706492,-0.693206369971676,-0.4513959294958,17.469919937272,19.8700471521036,0.0507346154389859,0.0668006161340808,60,93,0,1,58,86,58,87,0,0,1,0.988505747126437,60,93,0,1,54,83,58,87,0,0,0.931034482758621,0.954022988505747,58,86,73.8907285369885,0.241810440475876,br_pt,reporter,journalist,repórter,jornalista,repórterjornalista
juiz,546.460232325205,588.590137252659,-0.64899360144889,-0.542388252223567,11.9873139498929,33.671971127783,0.0338347851803971,0.107279249372784,105,54,0,0,99,51,100,51,0,0,0.99,1,105,54,0,0,96,51,100,51,0,0,0.96,1,99,51,42.1299049274538,0.106605349225323,br_pt,court,judge,tribunal,juiz,tribunaljuiz
julho,510.089557693763,635.490281251599,-0.763420147201114,-0.348546656618072,15.9031756391787,27.4465839500993,0.0494273205778603,0.108763044977433,111,70,0,1,105,64,105,65,0,1,1,0.984615384615385,111,71,0,0,105,59,105,66,0,0,1,0.893939393939394,104,64,125.400723557836,0.414873490583043,br_pt,june,july,junho,julho,junhojulho
julieta,593.446552637043,740.25150878091,-0.461580590614432,0.0870893177762643,31.357660341654,39.7967255078895,0.0883550147860853,0.118263253865173,80,70,2,2,76,57,76,63,1,0,1,0.904761904761905,80,70,2,2,71,62,76,63,1,0,0.93421052631579,0.984126984126984,76,57,146.804956143867,0.548669908390697,br_pt,romeo,juliet,romeu,julieta,romeujulieta
juramento,659.833537837059,658.685379320577,-0.241758570678189,-0.283772697805445,27.8886701208308,22.7344363814415,0.0894788900523499,0.0607936446685928,61,64,1,2,61,58,61,60,0,0,1,0.966666666666667,61,64,1,2,58,59,61,60,0,0,0.950819672131147,0.983333333333333,61,58,-1.14815851648143,-0.0420141271272559,br_pt,swear,oath,xingar,juramento,xingarjuramento
justiça,565.500027795952,549.173072745101,-0.527948691512452,-0.543037776200895,24.0953510589218,23.1867119999013,0.0739207773554842,0.0763987536099568,80,58,2,1,72,55,73,55,0,0,0.986301369863014,1,80,58,2,1,73,54,73,55,0,0,1,0.981818181818182,72,55,-16.326955050851,-0.0150890846884428,br_pt,revenge,justice,vingança,justiça,vingançajustiça
jóia,594.46462161686,614.558706879689,-0.454467552114878,-0.362086998170429,22.8550239900144,30.6766638145719,0.0694231940597206,0.0847733010655189,85,65,1,1,74,58,75,59,1,0,0.986666666666667,0.983050847457627,85,65,1,1,72,59,75,59,1,0,0.96,1,74,58,20.0940852628289,0.0923805539444492,br_pt,diamond,jewel,diamante,jóia,diamantejóia
júnior,621.70921153345,584.569998874536,-0.493628259000581,-0.453602628406961,23.1974722987644,29.9303649541269,0.0698281745088875,0.103316502648697,55,54,1,0,52,51,53,51,0,0,0.981132075471698,1,55,54,1,0,35,48,53,51,0,0,0.660377358490566,0.941176470588235,52,51,-37.1392126589147,0.0400256305936195,br_pt,senior,junior,senior,júnior,seniorjúnior
lagarto,643.483282351696,703.489855081899,-0.395336644284286,-0.0442385116767293,30.5347818635864,49.0807776052045,0.0866772364630389,0.160044040449774,93,76,1,0,85,69,85,72,1,0,1,0.958333333333333,94,76,0,0,81,68,86,72,0,0,0.941860465116279,0.944444444444444,85,69,60.006572730203,0.351098132607556,br_pt,frog,lizard,rã,lagarto,rãlagarto
lago,574.040142853766,747.65946808495,-0.541863349363251,0.0240984136786646,19.8132418148607,40.4568369625791,0.0786757544071888,0.153338797940888,80,54,0,1,77,47,77,48,0,1,1,0.979166666666667,80,55,0,0,72,38,77,49,0,0,0.935064935064935,0.775510204081633,77,47,173.619325231184,0.565961763041916,br_pt,river,lake,rio,lago,riolago
lagosta,584.406581079975,683.793096777554,-0.524431067168946,-0.230734353048222,19.5795286815154,35.5512583381087,0.0631760442711401,0.0978289470913741,79,70,1,1,74,62,74,64,0,1,1,0.96875,79,69,1,2,66,64,74,64,0,1,0.891891891891892,1,74,62,99.3865156975793,0.293696714120725,br_pt,tuna,lobster,atum,lagosta,atumlagosta
lamber,615.238499998043,704.605506562101,-0.421224427042833,-0.178913897740882,27.1594957836894,26.55459846119,0.0700024597974514,0.0742573727346013,97,55,0,0,88,49,89,54,0,0,0.98876404494382,0.907407407407407,97,55,0,0,87,52,89,54,0,0,0.97752808988764,0.962962962962963,88,49,89.367006564058,0.242310529301951,br_pt,suck,lick,chupar,lamber,chuparlamber
laranja,535.785514693447,607.210333337513,-0.647284888171741,-0.514791456267535,25.2077452611847,24.2628298604608,0.0580868380380451,0.0725686818823043,76,51,0,0,68,48,69,49,0,0,0.985507246376812,0.979591836734694,76,51,0,0,68,48,69,49,0,0,0.985507246376812,0.979591836734694,68,48,71.4248186440656,0.132493431904206,br_pt,green,orange,verde,laranja,verdelaranja
lavagem,595.902946429883,567.444836365153,-0.521472101457252,-0.486492836577296,44.0620669648577,23.9172670212137,0.115632063393835,0.0771879838638869,60,63,1,1,56,55,56,55,0,0,1,1,60,63,1,1,54,55,56,55,0,0,0.964285714285714,1,56,55,-28.45811006473,0.034979264879956,br_pt,clean,wash,limpar,lavagem,limparlavagem
legal,573.732077782011,533.83398112613,-0.500046499103815,-0.597175708035493,16.2422476740017,27.1223284873645,0.0479649244716439,0.0853365196565573,99,57,1,0,91,53,93,55,1,0,0.978494623655914,0.963636363636364,100,56,0,1,92,50,94,54,0,1,0.978723404255319,0.925925925925926,90,53,-39.8980966558814,-0.0971292089316775,br_pt,illegal,legal,ilegal,legal,ilegallegal
lembrar,648.96785714922,607.427560998071,-0.408651224234412,-0.470096652848923,35.7511641015913,32.5584754246904,0.112904873166852,0.0749564875360023,55,88,0,0,49,82,49,82,0,0,1,1,55,88,0,0,47,76,49,82,0,0,0.959183673469388,0.926829268292683,49,82,-41.5402961511492,-0.0614454286145111,br_pt,forget,remember,esqueço,lembrar,esqueçolembrar
lenda,542.558310807203,598.889867918004,-0.684026537401958,-0.48930270947483,19.2248827209609,39.5572537529909,0.0499302520509148,0.0988877188056294,80,58,1,1,74,53,74,54,1,0,1,0.981481481481482,81,59,0,0,72,51,75,54,0,0,0.96,0.944444444444444,74,53,56.3315571108004,0.194723827927128,br_pt,myth,legend,mito,lenda,mitolenda
lenço,552.466387499058,634.787934813898,-0.56802187641355,-0.425234727329452,17.3116417196926,27.4731001178073,0.0733206319479176,0.0692346139292658,89,51,2,1,80,46,83,46,0,0,0.963855421686747,1,89,51,2,1,78,46,83,46,0,0,0.939759036144578,1,80,46,82.3215473148393,0.142787149084098,br_pt,cloth,handkerchief,pano,lenço,panolenço
leste,575.493602561656,640.682931507706,-0.525584746775019,-0.231228820204556,35.3482293310242,20.3045688816949,0.0982664094841931,0.0723562032592577,82,81,4,2,78,73,79,75,2,0,0.987341772151899,0.973333333333333,83,81,3,2,71,75,80,75,1,0,0.8875,1,78,73,65.1893289460503,0.294355926570463,br_pt,west,east,oeste,leste,oesteleste
leão,550.795878382159,599.936808512983,-0.605927084148577,-0.505454857294304,22.9595067717649,45.7650144879854,0.0741878735736384,0.140371968420288,81,51,1,0,74,47,75,47,0,0,0.986666666666667,1,81,51,1,0,74,42,75,47,0,0,0.986666666666667,0.893617021276596,74,47,49.1409301308232,0.100472226854273,br_pt,dragon,lion,dragão,leão,dragãoleão
liberal,607.434712477961,599.505442635823,-0.402543555397438,-0.516181615082797,34.842031560906,26.3569691799654,0.0950897868238509,0.0792281759113104,93,68,0,0,80,61,82,62,0,0,0.975609756097561,0.983870967741935,93,68,0,0,77,62,82,62,0,0,0.939024390243902,1,80,61,-7.92926984213796,-0.113638059685359,br_pt,conservative,liberal,conservador,liberal,conservadorliberal
limusine,968.219898281659,854.075861547006,0.827458308317883,0.55620441387542,56.1789064390785,38.7925618787396,0.170330469807823,0.124846613391873,87,84,0,1,64,65,82,79,0,1,0.780487804878049,0.822784810126582,87,84,0,1,78,78,82,79,0,1,0.951219512195122,0.987341772151899,64,65,-114.144036734653,-0.271253894442463,br_pt,taxi,limousine,táxi,limusine,táxilimusine
lindo,561.956728795895,529.782188401029,-0.549690637674319,-0.636046327086116,36.0331832846928,16.5317397921344,0.144945950158518,0.0519055037572924,63,74,0,2,59,69,59,70,0,0,1,0.985714285714286,62,74,1,2,58,68,58,70,1,0,1,0.971428571428571,59,69,-32.174540394866,-0.0863556894117968,br_pt,pretty,beautiful,bonito,lindo,bonitolindo
ling,508.667000000016,542.461249992557,-0.861432886446072,-0.389194674210163,68.2310683336639,25.3447765827958,0.207148504710179,0.105656953238131,73,66,2,0,4,4,70,62,0,0,0.0571428571428571,0.0645161290322581,73,66,2,0,5,58,70,62,0,0,0.0714285714285714,0.935483870967742,4,4,33.7942499925408,0.47223821223591,br_pt,ming,ling,ming,ling,mingling
literatura,618.396620260305,699.219045442558,-0.315580974583293,-0.225601933266964,21.2621696423808,49.7331951100886,0.100004937906649,0.148385135962519,86,50,2,0,79,44,79,45,0,0,1,0.977777777777778,86,50,2,0,77,43,79,45,0,0,0.974683544303797,0.955555555555556,79,44,80.8224251822527,0.0899790413163282,br_pt,art,literature,arte,literatura,arteliteratura
livro,539.376342857881,530.769239151583,-0.612578233596997,-0.708898894694774,15.282875141264,20.8354001102102,0.0571262103706907,0.0587377105199399,79,50,1,0,71,46,71,46,1,0,1,1,79,50,1,0,71,44,71,46,1,0,1,0.956521739130435,70,46,-8.60710370629795,-0.0963206610977771,br_pt,bible,book,bíblia,livro,bíblialivro
lixo,481.113378379655,591.392555572444,-0.816340031801512,-0.61702641957248,18.5126845896148,29.9044450594732,0.0688240275969019,0.067204367975814,78,56,1,0,74,54,75,54,0,0,0.986666666666667,1,77,56,2,0,72,54,74,54,1,0,0.972972972972973,1,74,54,110.279177192789,0.199313612229032,br_pt,trash,garbage,lixeira,lixo,lixeiralixo
lobo,498.406813559191,566.238098600276,-0.69453382569624,-0.581662906238518,15.6187902320382,15.0929719140802,0.0570589373545239,0.0446834102720104,63,78,0,0,59,72,60,73,0,0,0.983333333333333,0.986301369863014,63,78,0,0,58,72,60,73,0,0,0.966666666666667,0.986301369863014,59,71,67.831285041085,0.112870919457722,br_pt,bear,wolf,urso,lobo,ursolobo
local,550.507833337947,543.583202896817,-0.501975514671762,-0.682066280675989,18.8733563834795,22.6739521686588,0.0615780343117801,0.0729384651843749,61,78,0,0,54,69,54,69,0,0,1,1,61,78,0,0,50,66,54,69,0,0,0.925925925925926,0.956521739130435,54,69,-6.92463044112969,-0.180090766004227,br_pt,regional,local,regional,local,regionallocal
localização,702.672727287514,652.810532252085,-0.0818237376199809,-0.303273031305207,27.1296572901866,29.2850129223525,0.083365947472907,0.0812483271234697,59,67,1,0,55,62,55,62,0,0,1,1,59,67,1,0,54,62,55,62,0,0,0.981818181818182,1,55,62,-49.8621950354294,-0.221449293685226,br_pt,place,location,"lugar, colocar",localização,"lugar, colocarlocalização"
louco,585.692326104487,578.178328557797,-0.587508465059278,-0.570099346390481,22.7755981393509,19.26913417412,0.0715038181448608,0.0639211110548449,51,80,1,1,46,71,47,72,1,0,0.978723404255319,0.986111111111111,51,80,1,1,44,70,47,72,1,0,0.936170212765957,0.972222222222222,46,70,-7.51399754668989,0.0174091186687971,br_pt,paranoid,crazy,paranoico,louco,paranoicolouco
lutador,601.152610177572,596.580047604302,-0.395133770755864,-0.56201882458092,33.0164652985682,21.1675458565735,0.107252499862578,0.0505240532757761,64,50,0,0,59,42,59,45,0,0,1,0.933333333333333,64,50,0,0,59,42,59,45,0,0,1,0.933333333333333,59,42,-4.57256257326969,-0.166885053825056,br_pt,champion,fighter,campeão,lutador,campeãolutador
lutar,575.606737698621,505.560000306517,-0.546477057504845,-0.77414156443483,27.4576203881545,17.444004792384,0.0845205749568891,0.0526222390507093,64,63,0,1,61,60,61,60,0,0,1,1,64,63,0,1,58,59,61,60,0,0,0.950819672131147,0.983333333333333,61,60,-70.0467373921035,-0.227664506929985,br_pt,combat,fight,combate,lutar,combatelutar
luz,570.00377966684,554.811451612536,-0.643449316669763,-0.545389053759535,30.3561873035945,17.9288907374033,0.0848160461384181,0.0635811936150798,65,67,2,1,59,62,60,62,0,0,0.983333333333333,1,63,67,4,1,57,61,59,62,1,0,0.966101694915254,0.983870967741935,59,62,-15.1923280543043,0.0980602629102283,br_pt,darkness,light,trevas,luz,trevasluz
lá,552.998942527809,606.40265217663,-0.64957422261896,-0.409614353051517,19.4420509190581,23.5526564814902,0.0675344015584861,0.0949133759920713,90,51,3,2,87,46,87,48,0,1,1,0.958333333333333,90,52,3,1,82,47,87,49,0,0,0.942528735632184,0.959183673469388,87,46,53.4037096488207,0.239959869567443,br_pt,here,there,aqui,lá,aquilá
líder,574.934816095374,588.313783127875,-0.531742706300588,-0.570996471324044,17.2985743385906,25.3934508418474,0.0566717900164947,0.0675330671423344,98,87,1,1,87,83,88,84,1,0,0.988636363636364,0.988095238095238,98,87,1,1,86,81,88,84,1,0,0.977272727272727,0.964285714285714,87,83,13.3789670325009,-0.0392537650234568,br_pt,member,leader,membro,líder,membrolíder
maionese,553.797166675556,616.237618165675,-0.577186095147062,-0.368433677314955,12.7403379148207,22.3572657829656,0.0450164532865831,0.0639874289675381,96,57,1,2,90,55,90,56,0,0,1,0.982142857142857,96,57,1,2,81,56,90,56,0,0,0.9,1,90,55,62.4404514901195,0.208752417832107,br_pt,ketchup,mayonnaise,ketchup,maionese,ketchupmaionese
mala de viagem,862.723660724361,809.081020417658,0.39581151471643,0.384034433258913,32.4023114756871,32.179202492418,0.09691143710642,0.105850421140822,63,58,1,0,56,49,59,54,0,0,0.949152542372881,0.907407407407407,63,58,1,0,58,54,59,54,0,0,0.983050847457627,1,56,49,-53.6426403067028,-0.0117770814575175,br_pt,briefcase,suitcase,pasta,mala de viagem,pastamala de viagem
